Date,Daily Followed Users,Daily Followers Gained,Daily Tweets Posted,Name,Total Followed Users,Total Follower Count,Total Tweets Posted
2019-07-01,0,10387,20,AndrewYang,5018,502878,8683
2019-07-02,2,7441,15,AndrewYang,5020,510319,8698
2019-07-03,0,3734,29,AndrewYang,5020,514053,8727
2019-07-04,0,6530,11,AndrewYang,5020,520583,8738
2019-07-05,-1,1850,7,AndrewYang,5019,522433,8745
2019-07-06,0,413,8,AndrewYang,5019,522846,8753
2019-07-07,1,34,8,AndrewYang,5020,522880,8761
2019-07-08,-1,218,-2,AndrewYang,5019,523098,8759
2019-07-09,8,787,21,AndrewYang,5027,523885,8780
2019-07-10,0,186,22,AndrewYang,5027,524071,8802
2019-07-11,11,225,15,AndrewYang,5038,524296,8817
2019-07-12,1,-692,16,AndrewYang,5039,523604,8833
2019-07-13,5,1076,11,AndrewYang,5044,524680,8844
2019-07-14,4,1503,2,AndrewYang,5048,526183,8846
2019-07-15,0,576,4,AndrewYang,5048,526759,8850
2019-07-16,2,61,29,AndrewYang,5050,526820,8879
2019-07-17,-1,118,16,AndrewYang,5049,526938,8895
2019-07-18,1,379,18,AndrewYang,5050,527317,8913
2019-07-19,-1,892,13,AndrewYang,5049,528209,8926
2019-07-20,-3,454,32,AndrewYang,5046,528663,8958
2019-07-21,0,644,11,AndrewYang,5046,529307,8969
2019-07-22,1,323,15,AndrewYang,5047,529630,8984
2019-07-23,0,1097,15,AndrewYang,5047,530727,8999
2019-07-24,1,1000,12,AndrewYang,5048,531727,9011
2019-07-25,5,504,15,AndrewYang,5053,532231,9026
2019-07-26,0,1192,21,AndrewYang,5053,533423,9047
2019-07-27,13,2840,12,AndrewYang,5066,536263,9059
2019-07-28,3,817,12,AndrewYang,5069,537080,9071
2019-07-29,4,1103,14,AndrewYang,5073,538183,9085
2019-07-30,2,981,24,AndrewYang,5075,539164,9109
2019-07-31,8,2843,24,AndrewYang,5083,542007,9133
2019-08-01,5,25841,51,AndrewYang,5088,567848,9184
2019-08-02,19,20799,29,AndrewYang,5107,588647,9213
2019-08-03,3,7983,38,AndrewYang,5110,596630,9251
2019-08-04,5,5635,14,AndrewYang,5115,602265,9265
2019-08-05,4,4319,27,AndrewYang,5119,606584,9292
2019-08-06,6,2802,20,AndrewYang,5125,609386,9312
2019-08-07,5,3223,20,AndrewYang,5130,612609,9332
2019-08-08,6,4594,29,AndrewYang,5136,617203,9361
2019-08-09,8,6745,43,AndrewYang,5144,623948,9404
2019-08-10,8,5227,30,AndrewYang,5152,629175,9434
2019-08-11,14,18801,19,AndrewYang,5166,647976,9453
2019-08-12,16,13232,23,AndrewYang,5182,661208,9476
2019-08-13,16,10440,25,AndrewYang,5198,671648,9501
2019-08-14,12,6078,24,AndrewYang,5210,677726,9525
2016-12-09,0,1832,0,joebiden,10,1385792,1199
2016-12-10,0,1209,0,joebiden,10,1387001,1199
2016-12-11,0,1331,0,joebiden,10,1388332,1199
2016-12-12,0,1038,0,joebiden,10,1389370,1199
2016-12-13,0,1231,0,joebiden,10,1390601,1199
2016-12-14,0,665,0,joebiden,10,1391266,1199
2016-12-15,0,1267,0,joebiden,10,1392533,1199
2016-12-16,0,1000,0,joebiden,10,1393533,1199
2016-12-17,0,925,0,joebiden,10,1394458,1199
2016-12-18,0,872,0,joebiden,10,1395330,1199
2016-12-19,0,1096,0,joebiden,10,1396426,1199
2016-12-20,0,1048,0,joebiden,10,1397474,1199
2016-12-21,0,915,0,joebiden,10,1398389,1199
2016-12-22,0,827,0,joebiden,10,1399216,1199
2016-12-23,0,916,0,joebiden,10,1400132,1199
2016-12-24,0,698,0,joebiden,10,1400830,1199
2016-12-25,0,837,0,joebiden,10,1401667,1199
2016-12-26,0,796,0,joebiden,10,1402463,1199
2016-12-27,0,956,0,joebiden,10,1403419,1199
2016-12-28,0,1046,0,joebiden,10,1404465,1199
2016-12-29,0,847,0,joebiden,10,1405312,1199
2016-12-30,0,847,0,joebiden,10,1406159,1199
2016-12-31,0,894,0,joebiden,10,1407053,1199
2017-01-01,0,535,0,joebiden,10,1407588,1199
2017-01-02,0,1713,0,joebiden,10,1409301,1199
2017-01-03,0,2188,0,joebiden,10,1411489,1199
2017-01-04,0,1524,0,joebiden,10,1413013,1199
2017-01-05,0,1523,0,joebiden,10,1414536,1199
2017-01-06,0,2632,0,joebiden,10,1417168,1199
2017-01-07,0,2075,0,joebiden,10,1419243,1199
2017-01-08,0,395,0,joebiden,10,1419638,1199
2017-01-09,0,259,0,joebiden,10,1419897,1199
2017-01-10,0,361,0,joebiden,10,1420258,1199
2017-01-11,0,2436,0,joebiden,10,1422694,1199
2017-01-12,0,328,0,joebiden,10,1423022,1199
2017-01-13,0,12773,0,joebiden,10,1435795,1199
2017-01-14,0,1175,0,joebiden,10,1436970,1199
2017-01-15,0,1526,0,joebiden,10,1438496,1199
2017-01-16,0,489,0,joebiden,10,1438985,1199
2017-01-17,0,1270,0,joebiden,10,1440255,1199
2017-01-18,0,7368,0,joebiden,10,1447623,1199
2017-01-19,0,3914,0,joebiden,10,1451537,1199
2017-01-20,1,29772,0,joebiden,11,1481309,1199
2017-01-21,1,29631,0,joebiden,12,1510940,1199
2017-01-22,0,6570,0,joebiden,12,1517510,1199
2017-01-23,0,5658,0,joebiden,12,1523168,1199
2017-01-24,0,2889,0,joebiden,12,1526057,1199
2017-01-25,0,2123,0,joebiden,12,1528180,1199
2017-01-26,0,2183,0,joebiden,12,1530363,1199
2017-01-27,0,1522,0,joebiden,12,1531885,1199
2017-01-28,0,1218,0,joebiden,12,1533103,1199
2017-01-29,0,2145,0,joebiden,12,1535248,1199
2017-01-30,0,2024,0,joebiden,12,1537272,1199
2017-01-31,0,1278,0,joebiden,12,1538550,1199
2017-02-01,1,2623,3,joebiden,13,1541173,1202
2017-02-02,0,8888,0,joebiden,13,1550061,1202
2017-02-03,0,8535,1,joebiden,13,1558596,1203
2017-02-04,0,7997,0,joebiden,13,1566593,1203
2017-02-05,0,6695,0,joebiden,13,1573288,1203
2017-02-06,0,19960,1,joebiden,13,1593248,1204
2017-02-07,0,7973,0,joebiden,13,1601221,1204
2017-02-08,0,8636,0,joebiden,13,1609857,1204
2017-02-09,0,9121,0,joebiden,13,1618978,1204
2017-02-10,0,8111,0,joebiden,13,1627089,1204
2017-02-11,1,4244,0,joebiden,14,1631333,1204
2017-02-12,0,3906,0,joebiden,14,1635239,1204
2017-02-13,0,3979,0,joebiden,14,1639218,1204
2017-02-14,0,3005,0,joebiden,14,1642223,1204
2017-02-15,0,6210,0,joebiden,14,1648433,1204
2017-02-16,0,3777,0,joebiden,14,1652210,1204
2017-02-17,0,3533,0,joebiden,14,1655743,1204
2017-02-18,0,2685,0,joebiden,14,1658428,1204
2017-02-19,0,2295,0,joebiden,14,1660723,1204
2017-02-20,0,2707,0,joebiden,14,1663430,1204
2017-02-21,0,2568,0,joebiden,14,1665998,1204
2017-02-22,0,2058,0,joebiden,14,1668056,1204
2017-02-23,0,1987,0,joebiden,14,1670043,1204
2017-02-24,0,2202,0,joebiden,14,1672245,1204
2017-02-25,0,1910,0,joebiden,14,1674155,1204
2017-02-26,0,4104,1,joebiden,14,1678259,1205
2017-02-27,0,2788,0,joebiden,14,1681047,1205
2017-02-28,0,1906,0,joebiden,14,1682953,1205
2017-03-01,0,2841,0,joebiden,14,1685794,1205
2017-03-02,0,2258,0,joebiden,14,1688052,1205
2017-03-03,0,2106,0,joebiden,14,1690158,1205
2017-03-04,0,1879,0,joebiden,14,1692037,1205
2017-03-05,0,2239,0,joebiden,14,1694276,1205
2017-03-06,0,1973,0,joebiden,14,1696249,1205
2017-03-07,0,2410,0,joebiden,14,1698659,1205
2017-03-08,0,2186,0,joebiden,14,1700845,1205
2017-03-09,0,2736,1,joebiden,14,1703581,1206
2017-03-10,0,1863,0,joebiden,14,1705444,1206
2017-03-11,0,1460,0,joebiden,14,1706904,1206
2017-03-12,0,1405,0,joebiden,14,1708309,1206
2017-03-13,0,2217,3,joebiden,14,1710526,1209
2017-03-14,0,1970,0,joebiden,14,1712496,1209
2017-03-15,0,2058,0,joebiden,14,1714554,1209
2017-03-16,0,2013,0,joebiden,14,1716567,1209
2017-03-17,0,2255,3,joebiden,14,1718822,1212
2017-03-18,1,2526,0,joebiden,15,1721348,1212
2017-03-19,0,1928,0,joebiden,15,1723276,1212
2017-03-20,0,2181,0,joebiden,15,1725457,1212
2017-03-21,0,2357,0,joebiden,15,1727814,1212
2017-03-22,0,2333,0,joebiden,15,1730147,1212
2017-03-23,0,3258,0,joebiden,15,1733405,1212
2017-03-24,0,7643,1,joebiden,15,1741048,1213
2017-03-25,0,5781,1,joebiden,15,1746829,1214
2017-03-26,0,2809,0,joebiden,15,1749638,1214
2017-03-27,0,2370,0,joebiden,15,1752008,1214
2017-03-28,0,1799,1,joebiden,15,1753807,1215
2017-03-29,0,3855,0,joebiden,15,1757662,1215
2017-03-30,0,2590,4,joebiden,15,1760252,1219
2017-03-31,1,1807,2,joebiden,16,1762059,1221
2017-04-01,0,1360,0,joebiden,16,1763419,1221
2017-04-02,0,1062,0,joebiden,16,1764481,1221
2017-04-03,0,1061,0,joebiden,16,1765542,1221
2017-04-04,0,1286,0,joebiden,16,1766828,1221
2017-04-05,0,1108,0,joebiden,16,1767936,1221
2017-04-06,0,1202,1,joebiden,16,1769138,1222
2017-04-07,0,1393,2,joebiden,16,1770531,1224
2017-04-08,0,1306,3,joebiden,16,1771837,1227
2017-04-09,0,869,0,joebiden,16,1772706,1227
2017-04-10,0,851,0,joebiden,16,1773557,1227
2017-04-11,0,713,0,joebiden,16,1774270,1227
2017-04-12,0,843,0,joebiden,16,1775113,1227
2017-04-13,0,613,0,joebiden,16,1775726,1227
2017-04-14,0,1158,0,joebiden,16,1776884,1227
2017-04-15,0,1848,2,joebiden,16,1778732,1229
2017-04-16,0,1186,0,joebiden,16,1779918,1229
2017-04-17,0,698,0,joebiden,16,1780616,1229
2017-04-18,0,614,1,joebiden,16,1781230,1230
2017-04-19,0,819,0,joebiden,16,1782049,1230
2017-04-20,0,885,0,joebiden,16,1782934,1230
2017-04-21,0,1306,0,joebiden,16,1784240,1230
2017-04-22,0,1278,0,joebiden,16,1785518,1230
2017-04-23,0,1298,0,joebiden,16,1786816,1230
2017-04-24,0,1411,0,joebiden,16,1788227,1230
2017-04-25,0,1471,0,joebiden,16,1789698,1230
2017-04-26,0,1146,0,joebiden,16,1790844,1230
2017-04-27,0,1822,1,joebiden,16,1792666,1231
2017-04-28,0,1314,0,joebiden,16,1793980,1231
2017-04-29,0,1113,0,joebiden,16,1795093,1231
2017-04-30,0,1135,0,joebiden,16,1796228,1231
2017-05-01,0,1242,0,joebiden,16,1797470,1231
2017-05-02,0,1079,0,joebiden,16,1798549,1231
2017-05-03,0,1221,0,joebiden,16,1799770,1231
2017-05-04,0,1341,0,joebiden,16,1801111,1231
2017-05-05,0,8140,2,joebiden,16,1809251,1233
2017-05-06,0,3892,0,joebiden,16,1813143,1233
2017-05-07,0,1264,0,joebiden,16,1814407,1233
2017-05-08,0,1705,0,joebiden,16,1816112,1233
2017-05-09,0,1222,0,joebiden,16,1817334,1233
2017-05-10,0,2173,1,joebiden,16,1819507,1234
2017-05-11,0,1872,0,joebiden,16,1821379,1234
2017-05-12,0,1336,0,joebiden,16,1822715,1234
2017-05-13,0,1428,0,joebiden,16,1824143,1234
2017-05-14,0,1244,0,joebiden,16,1825387,1234
2017-05-15,0,2072,0,joebiden,16,1827459,1234
2017-05-16,0,1938,0,joebiden,16,1829397,1234
2017-05-17,0,1944,0,joebiden,16,1831341,1234
2017-05-18,0,1855,1,joebiden,16,1833196,1235
2017-05-19,0,1347,0,joebiden,16,1834543,1235
2017-05-20,0,505,0,joebiden,16,1835048,1235
2017-05-21,0,621,0,joebiden,16,1835669,1235
2017-05-22,0,513,0,joebiden,16,1836182,1235
2017-05-23,0,777,0,joebiden,16,1836959,1235
2017-05-24,0,2348,0,joebiden,16,1839307,1235
2017-05-25,0,1863,1,joebiden,16,1841170,1236
2017-05-26,0,1885,0,joebiden,16,1843055,1236
2017-05-27,0,1697,0,joebiden,16,1844752,1236
2017-05-28,0,2472,1,joebiden,16,1847224,1237
2017-05-29,0,2319,0,joebiden,16,1849543,1237
2017-05-30,0,2381,1,joebiden,16,1851924,1238
2017-05-31,0,2143,0,joebiden,16,1854067,1238
2017-06-01,0,4129,7,joebiden,16,1858196,1245
2017-06-02,0,6492,1,joebiden,16,1864688,1246
2017-06-03,0,2620,0,joebiden,16,1867308,1246
2017-06-04,0,2103,1,joebiden,16,1869411,1247
2017-06-05,0,2009,0,joebiden,16,1871420,1247
2017-06-06,0,1665,0,joebiden,16,1873085,1247
2017-06-07,0,1704,1,joebiden,16,1874789,1248
2017-06-08,0,1895,1,joebiden,16,1876684,1249
2017-06-09,0,1978,0,joebiden,16,1878662,1249
2017-06-10,0,1374,0,joebiden,16,1880036,1249
2017-06-11,0,1228,0,joebiden,16,1881264,1249
2017-06-12,0,1489,0,joebiden,16,1882753,1249
2017-06-13,0,1540,1,joebiden,16,1884293,1250
2017-06-14,0,2096,0,joebiden,16,1886389,1250
2017-06-15,0,1725,1,joebiden,16,1888114,1251
2017-06-16,0,1621,1,joebiden,16,1889735,1252
2017-06-17,0,1935,0,joebiden,16,1891670,1252
2017-06-18,0,1857,1,joebiden,16,1893527,1253
2017-06-19,0,3099,0,joebiden,16,1896626,1253
2017-06-20,0,2519,0,joebiden,16,1899145,1253
2017-06-21,1,2205,1,joebiden,17,1901350,1254
2017-06-22,0,2095,0,joebiden,17,1903445,1254
2017-06-23,0,2750,0,joebiden,17,1906195,1254
2017-06-24,0,3725,4,joebiden,17,1909920,1258
2017-06-25,0,2858,0,joebiden,17,1912778,1258
2017-06-26,0,2333,0,joebiden,17,1915111,1258
2017-06-27,0,2494,2,joebiden,17,1917605,1260
2017-06-28,0,2200,0,joebiden,17,1919805,1260
2017-06-29,0,2469,0,joebiden,17,1922274,1260
2017-06-30,0,2599,0,joebiden,17,1924873,1260
2017-07-01,0,1952,0,joebiden,17,1926825,1260
2017-07-02,0,1716,0,joebiden,17,1928541,1260
2017-07-03,0,1910,0,joebiden,17,1930451,1260
2017-07-04,0,1822,0,joebiden,17,1932273,1260
2017-07-05,0,2133,1,joebiden,17,1934406,1261
2017-07-06,0,1899,0,joebiden,17,1936305,1261
2017-07-07,0,1559,0,joebiden,17,1937864,1261
2017-07-08,0,2602,0,joebiden,17,1940466,1261
2017-07-09,0,2221,0,joebiden,17,1942687,1261
2017-07-10,0,2820,0,joebiden,17,1945507,1261
2017-07-11,0,4245,0,joebiden,17,1949752,1261
2017-07-12,0,3274,1,joebiden,17,1953026,1262
2017-07-13,0,3143,0,joebiden,17,1956169,1262
2017-07-14,0,2436,0,joebiden,17,1958605,1262
2017-07-15,0,2442,0,joebiden,17,1961047,1262
2017-07-16,0,2489,0,joebiden,17,1963536,1262
2017-07-17,0,2620,1,joebiden,17,1966156,1263
2017-07-18,0,2990,7,joebiden,17,1969146,1270
2017-07-19,0,2319,0,joebiden,17,1971465,1270
2017-07-20,0,7520,2,joebiden,17,1978985,1272
2017-07-21,1,4624,0,joebiden,18,1983609,1272
2017-07-22,0,2858,0,joebiden,18,1986467,1272
2017-07-23,0,2388,0,joebiden,18,1988855,1272
2017-07-24,0,2204,0,joebiden,18,1991059,1272
2017-07-25,0,2176,1,joebiden,18,1993235,1273
2017-07-26,0,5756,1,joebiden,18,1998991,1274
2017-07-27,0,26731,2,joebiden,18,2025722,1276
2017-07-28,0,5985,1,joebiden,18,2031707,1277
2017-07-29,0,4349,1,joebiden,18,2036056,1278
2017-07-30,0,3316,0,joebiden,18,2039372,1278
2017-07-31,0,2606,0,joebiden,18,2041978,1278
2017-08-01,0,2309,1,joebiden,18,2044287,1279
2017-08-02,0,2341,0,joebiden,18,2046628,1279
2017-08-03,0,2140,0,joebiden,18,2048768,1279
2017-08-04,0,2909,1,joebiden,18,2051677,1280
2017-08-05,0,11807,0,joebiden,18,2063484,1280
2017-08-06,0,3132,0,joebiden,18,2066616,1280
2017-08-07,0,1416,0,joebiden,18,2068032,1280
2017-08-08,0,1792,0,joebiden,18,2069824,1280
2017-08-09,0,2591,0,joebiden,18,2072415,1280
2017-08-10,0,3082,0,joebiden,18,2075497,1280
2017-08-11,0,3452,0,joebiden,18,2078949,1280
2017-08-12,0,2998,0,joebiden,18,2081947,1280
2017-08-13,0,30975,2,joebiden,18,2112922,1282
2017-08-14,0,14185,0,joebiden,18,2127107,1282
2017-08-15,0,6210,0,joebiden,18,2133317,1282
2017-08-16,0,9897,0,joebiden,18,2143214,1282
2017-08-17,0,8128,0,joebiden,18,2151342,1282
2017-08-18,0,6123,1,joebiden,18,2157465,1283
2017-08-19,0,4934,0,joebiden,18,2162399,1283
2017-08-20,0,4305,0,joebiden,18,2166704,1283
2017-08-21,0,3477,0,joebiden,18,2170181,1283
2017-08-22,0,3521,0,joebiden,18,2173702,1283
2017-08-23,0,3929,0,joebiden,18,2177631,1283
2017-08-24,0,3980,1,joebiden,18,2181611,1284
2017-08-25,0,4057,0,joebiden,18,2185668,1284
2017-08-26,0,3584,0,joebiden,18,2189252,1284
2017-08-27,0,4512,0,joebiden,18,2193764,1284
2017-08-28,0,6824,1,joebiden,18,2200588,1285
2017-08-29,0,4467,0,joebiden,18,2205055,1285
2017-08-30,0,3264,0,joebiden,18,2208319,1285
2017-08-31,0,3302,0,joebiden,18,2211621,1285
2017-09-01,0,1861,0,joebiden,18,2213482,1285
2017-09-02,0,1623,0,joebiden,18,2215105,1285
2017-09-03,0,1731,0,joebiden,18,2216836,1285
2017-09-04,0,1817,0,joebiden,18,2218653,1285
2017-09-05,0,1876,0,joebiden,18,2220529,1285
2017-09-06,0,14836,1,joebiden,18,2235365,1286
2017-09-07,0,5047,0,joebiden,18,2240412,1286
2017-09-08,0,2778,1,joebiden,18,2243190,1287
2017-09-09,0,2616,0,joebiden,18,2245806,1287
2017-09-10,0,2592,1,joebiden,18,2248398,1288
2017-09-11,0,2468,1,joebiden,18,2250866,1289
2017-09-12,0,3018,0,joebiden,18,2253884,1289
2017-09-13,0,2600,0,joebiden,18,2256484,1289
2017-09-14,0,3189,1,joebiden,18,2259673,1290
2017-09-15,0,2368,1,joebiden,18,2262041,1291
2017-09-16,0,1950,0,joebiden,18,2263991,1291
2017-09-17,0,1864,0,joebiden,18,2265855,1291
2017-09-18,0,1947,2,joebiden,18,2267802,1293
2017-09-19,0,8765,2,joebiden,18,2276567,1295
2017-09-20,0,4909,1,joebiden,18,2281476,1296
2017-09-21,0,3403,3,joebiden,18,2284879,1299
2017-09-22,0,1970,0,joebiden,18,2286849,1299
2017-09-23,0,2110,1,joebiden,18,2288959,1300
2017-09-24,0,2640,0,joebiden,18,2291599,1300
2017-09-25,0,2536,0,joebiden,18,2294135,1300
2017-09-26,0,8689,2,joebiden,18,2302824,1302
2017-09-27,0,4257,0,joebiden,18,2307081,1302
2017-09-28,0,4029,1,joebiden,18,2311110,1303
2017-09-29,0,13209,3,joebiden,18,2324319,1306
2017-09-30,1,8195,2,joebiden,19,2332514,1308
2017-10-01,0,4462,0,joebiden,19,2336976,1308
2017-10-02,0,5930,2,joebiden,19,2342906,1310
2017-10-03,0,6947,1,joebiden,19,2349853,1311
2017-10-04,0,5747,2,joebiden,19,2355600,1313
2017-10-05,0,3996,1,joebiden,19,2359596,1314
2017-10-06,0,3370,1,joebiden,19,2362966,1315
2017-10-07,0,3479,0,joebiden,19,2366445,1315
2017-10-08,0,3433,0,joebiden,19,2369878,1315
2017-10-09,0,3665,0,joebiden,19,2373543,1315
2017-10-10,0,3625,0,joebiden,19,2377168,1315
2017-10-11,0,3540,0,joebiden,19,2380708,1315
2017-10-12,0,3704,0,joebiden,19,2384412,1315
2017-10-13,1,3032,2,joebiden,20,2387444,1317
2017-10-14,0,3142,1,joebiden,20,2390586,1318
2017-10-15,0,2790,0,joebiden,20,2393376,1318
2017-10-16,0,2624,0,joebiden,20,2396000,1318
2017-10-17,0,4259,5,joebiden,20,2400259,1323
2017-10-18,0,4136,1,joebiden,20,2404395,1324
2017-10-19,0,2518,0,joebiden,20,2406913,1324
2017-10-20,0,2824,0,joebiden,20,2409737,1324
2017-10-21,0,2575,-1,joebiden,20,2412312,1323
2017-10-22,0,2720,0,joebiden,20,2415032,1323
2017-10-23,1,2650,1,joebiden,21,2417682,1324
2017-10-24,0,2817,1,joebiden,21,2420499,1325
2017-10-25,0,7641,1,joebiden,21,2428140,1326
2017-10-26,1,566,1,joebiden,22,2428706,1327
2017-10-27,0,2213,0,joebiden,22,2430919,1327
2017-10-28,0,1840,0,joebiden,22,2432759,1327
2017-10-29,0,2399,0,joebiden,22,2435158,1327
2017-10-30,0,2779,0,joebiden,22,2437937,1327
2017-10-31,0,3538,0,joebiden,22,2441475,1327
2017-11-01,0,2918,3,joebiden,22,2444393,1330
2017-11-02,0,8544,0,joebiden,22,2452937,1330
2017-11-03,0,1131,0,joebiden,22,2454068,1330
2017-11-04,0,2830,0,joebiden,22,2456898,1330
2017-11-05,0,2052,0,joebiden,22,2458950,1330
2017-11-06,0,3018,2,joebiden,22,2461968,1332
2017-11-07,0,2701,1,joebiden,22,2464669,1333
2017-11-08,0,5240,5,joebiden,22,2469909,1338
2017-11-09,0,6039,1,joebiden,22,2475948,1339
2017-11-10,0,979,0,joebiden,22,2476927,1339
2017-11-11,0,1109,0,joebiden,22,2478036,1339
2017-11-12,0,1259,2,joebiden,22,2479295,1341
2017-11-13,0,2315,0,joebiden,22,2481610,1341
2017-11-14,0,2186,0,joebiden,22,2483796,1341
2017-11-15,0,1741,0,joebiden,22,2485537,1341
2017-11-16,0,3834,0,joebiden,22,2489371,1341
2017-11-17,0,2224,0,joebiden,22,2491595,1341
2017-11-18,0,2070,0,joebiden,22,2493665,1341
2017-11-19,0,2091,0,joebiden,22,2495756,1341
2017-11-20,0,2455,0,joebiden,22,2498211,1341
2017-11-21,0,15765,0,joebiden,22,2513976,1341
2017-11-22,0,5965,0,joebiden,22,2519941,1341
2017-11-23,0,3110,1,joebiden,22,2523051,1342
2017-11-24,0,2623,0,joebiden,22,2525674,1342
2017-11-25,0,2521,0,joebiden,22,2528195,1342
2017-11-26,0,1734,1,joebiden,22,2529929,1343
2017-11-27,0,1142,0,joebiden,22,2531071,1343
2017-11-28,0,1672,0,joebiden,22,2532743,1343
2017-11-29,0,1706,0,joebiden,22,2534449,1343
2017-11-30,0,1691,3,joebiden,22,2536140,1346
2017-12-01,0,1400,2,joebiden,22,2537540,1348
2017-12-02,0,2534,1,joebiden,22,2540074,1349
2017-12-03,0,3876,0,joebiden,22,2543950,1349
2017-12-04,0,1507,0,joebiden,22,2545457,1349
2017-12-05,0,1474,1,joebiden,22,2546931,1350
2017-12-06,0,1614,0,joebiden,22,2548545,1350
2017-12-07,0,1623,2,joebiden,22,2550168,1352
2017-12-08,0,1272,0,joebiden,22,2551440,1352
2017-12-09,0,1037,0,joebiden,22,2552477,1352
2017-12-10,0,1572,0,joebiden,22,2554049,1352
2017-12-11,0,1646,1,joebiden,22,2555695,1353
2017-12-12,0,1187,2,joebiden,22,2556882,1355
2017-12-13,0,8077,1,joebiden,22,2564959,1356
2017-12-14,0,10211,3,joebiden,22,2575170,1359
2017-12-15,0,1733,0,joebiden,22,2576903,1359
2017-12-16,0,1860,0,joebiden,22,2578763,1359
2017-12-17,0,616,0,joebiden,22,2579379,1359
2017-12-18,0,1318,0,joebiden,22,2580697,1359
2017-12-19,0,1128,0,joebiden,22,2581825,1359
2017-12-20,0,1574,0,joebiden,22,2583399,1359
2017-12-21,0,2400,0,joebiden,22,2585799,1359
2017-12-22,0,1805,0,joebiden,22,2587604,1359
2017-12-23,0,1559,0,joebiden,22,2589163,1359
2017-12-24,0,1560,0,joebiden,22,2590723,1359
2017-12-25,0,2008,1,joebiden,22,2592731,1360
2017-12-26,0,2173,0,joebiden,22,2594904,1360
2017-12-27,0,2080,0,joebiden,22,2596984,1360
2017-12-28,0,2993,0,joebiden,22,2599977,1360
2017-12-29,0,2321,0,joebiden,22,2602298,1360
2017-12-30,0,2256,0,joebiden,22,2604554,1360
2017-12-31,0,2025,0,joebiden,22,2606579,1360
2018-01-01,0,1525,0,joebiden,22,2608104,1360
2018-01-02,0,1726,1,joebiden,22,2609830,1361
2018-01-03,0,2861,0,joebiden,22,2612691,1361
2018-01-04,0,3900,0,joebiden,22,2616591,1361
2018-01-05,0,4080,0,joebiden,22,2620671,1361
2018-01-06,0,2233,0,joebiden,22,2622904,1361
2018-01-07,0,2089,0,joebiden,22,2624993,1361
2018-01-08,0,2192,1,joebiden,22,2627185,1362
2018-01-09,0,2011,0,joebiden,22,2629196,1362
2018-01-10,0,1370,0,joebiden,22,2630566,1362
2018-01-11,0,1145,0,joebiden,22,2631711,1362
2018-01-12,0,3366,1,joebiden,22,2635077,1363
2018-01-13,0,12767,0,joebiden,22,2647844,1363
2018-01-14,0,3597,0,joebiden,22,2651441,1363
2018-01-15,0,1884,0,joebiden,22,2653325,1363
2018-01-16,0,2587,1,joebiden,22,2655912,1364
2018-01-17,0,1761,0,joebiden,22,2657673,1364
2018-01-18,0,1628,0,joebiden,22,2659301,1364
2018-01-19,0,1822,0,joebiden,22,2661123,1364
2018-01-20,0,216,0,joebiden,22,2661339,1364
2018-01-21,0,1000,0,joebiden,22,2662339,1364
2018-01-22,0,887,0,joebiden,22,2663226,1364
2018-01-23,0,738,1,joebiden,22,2663964,1365
2018-01-24,0,1309,0,joebiden,22,2665273,1365
2018-01-25,0,1375,0,joebiden,22,2666648,1365
2018-01-26,0,1453,0,joebiden,22,2668101,1365
2018-01-27,0,1172,0,joebiden,22,2669273,1365
2018-01-28,0,636,0,joebiden,22,2669909,1365
2018-01-29,0,524,0,joebiden,22,2670433,1365
2018-01-30,0,634,0,joebiden,22,2671067,1365
2018-01-31,0,2333,1,joebiden,22,2673400,1366
2018-02-01,0,1882,0,joebiden,22,2675282,1366
2018-02-02,0,1757,1,joebiden,22,2677039,1367
2018-02-03,0,940,0,joebiden,22,2677979,1367
2018-02-04,0,2002,0,joebiden,22,2679981,1367
2018-02-05,0,1718,2,joebiden,22,2681699,1369
2018-02-06,0,1266,0,joebiden,22,2682965,1369
2018-02-07,0,2163,0,joebiden,22,2685128,1369
2018-02-08,0,1717,0,joebiden,22,2686845,1369
2018-02-09,0,1963,2,joebiden,22,2688808,1371
2018-02-10,0,1305,1,joebiden,22,2690113,1372
2018-02-11,0,3091,0,joebiden,22,2693204,1372
2018-02-12,0,2379,0,joebiden,22,2695583,1372
2018-02-13,0,1338,0,joebiden,22,2696921,1372
2018-02-14,0,1768,2,joebiden,22,2698689,1374
2018-02-15,0,3428,1,joebiden,22,2702117,1375
2018-02-16,0,3340,0,joebiden,22,2705457,1375
2018-02-17,0,2007,0,joebiden,22,2707464,1375
2018-02-18,0,2159,0,joebiden,22,2709623,1375
2018-02-19,0,2091,0,joebiden,22,2711714,1375
2018-02-20,0,2517,0,joebiden,22,2714231,1375
2018-02-21,0,1690,0,joebiden,22,2715921,1375
2018-02-22,0,2446,1,joebiden,22,2718367,1376
2018-02-23,0,2743,1,joebiden,22,2721110,1377
2018-02-24,0,2015,0,joebiden,22,2723125,1377
2018-02-25,0,1850,0,joebiden,22,2724975,1377
2018-02-26,0,1885,0,joebiden,22,2726860,1377
2018-02-27,0,1670,1,joebiden,22,2728530,1378
2018-02-28,0,1587,0,joebiden,22,2730117,1378
2018-03-01,0,1698,1,joebiden,22,2731815,1379
2018-03-02,0,1516,0,joebiden,22,2733331,1379
2018-03-03,0,1429,0,joebiden,22,2734760,1379
2018-03-04,0,1410,0,joebiden,22,2736170,1379
